year,leaid,district,current_expenditures,enrollment,flagged_corrupt
1998,2102910,Jackson Independent,2098000,405,False
1998,2102940,Jackson County,14358000,2442,False
1998,2102990,Jefferson County,625033000,101438,False
1998,2103000,Jenkins Independent,3792000,577,False
1998,2103030,Jessamine County,33655000,6461,False
1998,2103060,Johnson County,21781000,3872,False
1998,2103090,Kenton County,60382000,12061,False
1998,2103120,Knott County,21539000,3371,False
1998,2103150,Knox County,29070000,4963,False
1998,2103180,LaRue County,12884000,2398,False
1998,2103210,Laurel County,43908000,8422,False
1998,2103240,Lawrence County,14837000,2861,False
1998,2103270,Lee County,7824000,1411,False
1998,2103330,Leslie County,15348000,2510,False
1998,2103360,Letcher County,22931000,4023,False
1998,2103390,Lewis County,13611000,2510,False
1998,2103480,Lincoln County,24143000,4172,False
1998,2103510,Livingston County,7952000,1538,False
1998,2103540,Logan County,16147000,3413,False
1998,2103630,Ludlow Independent,5844000,1099,False
1998,2103690,Lyon County,4699000,1002,False
1998,2103720,Madison County,46962000,9236,False
1998,2103750,Magoffin County,15749000,2714,False
1998,2103780,Marion County,16660000,3016,False
1998,2103810,Marshall County,24609000,4939,False
1998,2103840,Martin County,16099000,2745,False
1998,2103870,Mason County,16558000,2758,False
1998,2103900,Mayfield Independent,8725000,1389,False
1998,2103960,McCracken County,37154000,6954,False
1998,2103990,McCreary County,20047000,3495,False
1998,2104020,McLean County,8600000,1688,False
1998,2104050,Meade County,21620000,4636,False
1998,2104080,Menifee County,6461000,1111,False
1998,2104110,Mercer County,10653000,2134,False
1998,2104140,Metcalfe County,9037000,1689,False
1998,2104170,Middlesboro Independent,9574000,1884,False
1998,2104200,Monroe County,12467000,2107,False
1998,2104250,Montgomery County,22042000,3959,False
1998,2104260,MONTICELLO INDEPENDENT,4585000,873,False
1998,2104290,Morgan County,13855000,2385,False
1998,2104380,Murray Independent,11567000,1422,False
1998,2104410,Nelson County,22791000,4579,False
1998,2104440,Newport Independent,17556000,2731,False
1998,2104470,Nicholas County,6697000,1205,False
1998,2104500,Ohio County,21887000,4120,False
1998,2104530,Oldham County,43960000,8255,False
1998,2104560,Owen County,9232000,1929,False
1998,2104590,Owensboro Independent,28523000,4371,False
1998,2104620,Owsley County,6374000,895,False
1998,2104650,Paducah Independent,22846000,3361,False
1998,2104680,Paintsville Independent,4314000,806,False
1998,2104710,Paris Independent,4966000,791,False
1998,2104740,Pendleton County,13999000,2964,False
1998,2104770,Perry County,32255000,5048,False
1998,2104800,Pike County,61927000,11060,False
1998,2104830,Pikeville Independent,7476000,1331,False
1998,2104860,Pineville Independent,3385000,679,False
1998,2104890,Powell County,14948000,2660,False
1998,2104920,PROVIDENCE INDEPENDENT,2985000,525,False
1998,2104950,Pulaski County,40241000,7608,False
1998,2104980,Raceland-Worthington Independent,4839000,987,False
1998,2105040,Robertson County,2267000,404,False
1998,2105070,Rockcastle County,16836000,3036,False
1998,2105100,Rowan County,18635000,3183,False
1998,2105130,Russell Independent,11013000,2064,False
1998,2105160,Russell County,14492000,2837,False
1998,2105190,Russellville Independent,7612000,1461,False
1998,2105220,Science Hill Independent,2084000,449,False
1998,2105260,Scott County,31579000,5667,False
1998,2105320,Shelby County,24356000,4861,False
1998,2105370,Silver Grove Independent,1703000,260,False
1998,2105400,Simpson County,15754000,2994,False
1998,2105430,Somerset Independent,9623000,1657,False
1998,2105460,Southgate Independent,1232000,226,False
1998,2105490,Spencer County,10077000,1986,False
1998,2105520,Taylor County,13268000,2547,False
1998,2105550,Todd County,10469000,2152,False
1998,2105580,Trigg County,10480000,1980,False
1998,2105610,Trimble County,7218000,1386,False
1998,2105640,Union County,16118000,2595,False
1998,2105700,Walton-Verona Independent,6275000,1031,False
1998,2105730,Warren County,55330000,10782,False
1998,2105760,Washington County,9467000,1860,False
1998,2105790,Wayne County,16635000,2744,False
1998,2105820,Webster County,10939000,1996,False
1998,2105850,West Point Independent,1265000,188,False
1998,2105880,Whitley County,25709000,4628,False
1998,2105910,Williamsburg Independent,4512000,799,False
1998,2105940,Williamstown Independent,4126000,706,False
1998,2105970,Wolfe County,8869000,1363,False
1998,2106000,Woodford County,20294000,3825,False
1999,2100030,Adair County,15533000,2576,False
1999,2100070,Allen County,14843000,3041,False
1999,2100081,Muhlenberg County,32574000,5305,False
1999,2100090,Anchorage Independent,4186000,444,False
1999,2100120,Anderson County,16700000,3674,False
1999,2100150,Ashland Independent,20942000,3365,False
1999,2100180,Augusta Independent,1893000,295,False
1999,2100210,Ballard County,8122000,1493,False
1999,2100240,Barbourville Independent,3556000,693,False
1999,2100270,Bardstown Independent,10866000,1856,False
1999,2100300,Barren County,21640000,3842,False
1999,2100330,Bath County,11274000,1875,False
1999,2100360,Beechwood Independent,5543000,987,False
1999,2100390,Bell County,19676000,3269,False
1999,2100420,Bellevue Independent,5479000,981,False
1999,2100480,Berea Independent,6232000,1084,False
1999,2100510,Boone County,71742000,13059,False
1999,2100540,Bourbon County,16313000,2745,False
1999,2100570,Bowling Green Independent,22166000,3473,False
1999,2100620,Boyd County,22300000,3520,False
1999,2100630,Boyle County,15585000,2775,False
1999,2100660,Bracken County,5956000,1209,False
1999,2100690,Breathitt County,17394000,2528,False
1999,2100720,Breckinridge County,16425000,2735,False
1999,2100750,Bullitt County,57379000,10907,False
1999,2100780,Burgin Independent,2008000,413,False
1999,2100810,Butler County,13435000,2266,False
1999,2100840,Caldwell County,11554000,2134,False
1999,2100870,Calloway County,18943000,3219,False
1999,2100900,Campbell County,26258000,4755,False
1999,2100930,Campbellsville Independent,8443000,1317,False
1999,2100960,Carlisle County,4963000,894,False
1999,2100990,Carroll County,12460000,1782,False
1999,2101020,Carter County,27950000,4741,False
1999,2101050,Casey County,14132000,2446,False
1999,2101110,Caverna Independent,5536000,931,False
1999,2101150,Christian County,55640000,9252,False
1999,2101200,Clark County,28468000,5265,False
1999,2101230,Clay County,27361000,4276,False
1999,2101260,Clinton County,11177000,1595,False
1999,2101290,Cloverport Independent,2353000,330,False
1999,2101320,Corbin Independent,11508000,2017,False
1999,2101350,Covington Independent,36377000,5148,False
1999,2101380,Crittenden County,8984000,1498,False
1999,2101410,Cumberland County,7416000,1224,False
1999,2101440,Danville Independent,11677000,1830,False
1999,2101470,Daviess County,57586000,10293,False
1999,2101500,Dawson Springs Independent,3962000,749,False
1999,2101530,Dayton Independent,7689000,1228,False
1999,2101590,East Bernstadt Independent,2666000,510,False
1999,2101620,Edmonson County,10695000,1960,False
1999,2101650,Elizabethtown Independent,11000000,2202,False
1999,2101680,Elliott County,7596000,1249,False
1999,2101710,Eminence Independent,3505000,556,False
1999,2101740,Erlanger-Elsmere Independent,12522000,2263,False
1999,2101760,Estill County,15869000,2794,False
1999,2101800,Fairview Independent,3615000,686,False
1999,2101860,Fayette County,225726000,33267,False
1999,2101920,Fleming County,14586000,2433,False
1999,2101950,Floyd County,42752000,7258,False
1999,2101980,Frankfort Independent,6080000,955,False
1999,2102010,Franklin County,31855000,5837,False
1999,2102040,Fort Thomas Independent,13138000,2354,False
1999,2102070,Fulton Independent,3925000,526,False
1999,2102100,Fulton County,5388000,914,False
1999,2102130,Gallatin County,7691000,1482,False
1999,2102160,Garrard County,12806000,2426,False
1999,2102220,Glasgow Independent,11831000,2109,False
1999,2102250,Grant County,17423000,3548,False
1999,2102280,Graves County,21797000,4505,False
1999,2102300,Grayson County,21390000,4156,False
1999,2102340,Green County,9322000,1703,False
1999,2102400,Greenup County,18539000,3242,False
1999,2102460,Hancock County,9348000,1563,False
1999,2102490,Hardin County,72735000,13221,False
1999,2102520,Harlan Independent,5388000,894,False
1999,2102540,Harlan County,31433000,5425,False
1999,2102580,Harrison County,18047000,3245,False
1999,2102610,HARRODSBURG INDEPENDENT,5933000,991,False
1999,2102640,Hart County,14103000,2384,False
1999,2102670,Hazard Independent,6266000,1056,False
1999,2102710,Henderson County,40520000,7295,False
1999,2102760,Henry County,12129000,2156,False
1999,2102790,Hickman County,5655000,851,False
1999,2102860,Hopkins County,39942000,7131,False
1999,2102910,Jackson Independent,2338000,438,False
1999,2102940,Jackson County,15481000,2411,False
1999,2102990,Jefferson County,657495000,97053,False
1999,2103000,Jenkins Independent,3963000,547,False
1999,2103030,Jessamine County,35197000,6646,False
1999,2103060,Johnson County,22225000,3811,False
1999,2103090,Kenton County,62260000,12066,False
1999,2103120,Knott County,20433000,3248,False
1999,2103150,Knox County,28937000,4971,False
1999,2103180,LaRue County,13590000,2418,False
1999,2103210,Laurel County,46598000,8437,False
1999,2103240,Lawrence County,16302000,2889,False
1999,2103270,Lee County,8579000,1349,False
1999,2103330,Leslie County,15563000,2408,False
1999,2103360,Letcher County,23617000,3884,False
1999,2103390,Lewis County,14093000,2525,False
1999,2103480,Lincoln County,25267000,4150,False
1999,2103510,Livingston County,8363000,1515,False
1999,2103540,Logan County,17035000,3341,False
1999,2103630,Ludlow Independent,6093000,1037,False
1999,2103690,Lyon County,5231000,1011,False
1999,2103720,Madison County,49311000,9192,False
1999,2103750,Magoffin County,15957000,2606,False
1999,2103780,Marion County,17706000,3023,False
1999,2103810,Marshall County,25014000,4851,False
1999,2103840,Martin County,16870000,2650,False
1999,2103870,Mason County,16858000,2751,False
1999,2103900,Mayfield Independent,9159000,1428,False
1999,2103960,McCracken County,39323000,6944,False
1999,2103990,McCreary County,20655000,3332,False
1999,2104020,McLean County,9001000,1697,False
1999,2104050,Meade County,23083000,4717,False
1999,2104080,Menifee County,7031000,1107,False
1999,2104110,Mercer County,10876000,2184,False
1999,2104140,Metcalfe County,9625000,1614,False
1999,2104170,Middlesboro Independent,10017000,1855,False
1999,2104200,Monroe County,12069000,2074,False
1999,2104250,Montgomery County,22723000,4016,False
1999,2104260,MONTICELLO INDEPENDENT,4662000,874,False
1999,2104290,Morgan County,14331000,2344,False
1999,2104380,Murray Independent,12144000,1423,False
1999,2104410,Nelson County,24432000,4520,False
1999,2104440,Newport Independent,18085000,2714,False
1999,2104470,Nicholas County,6943000,1182,False
1999,2104500,Ohio County,22225000,3946,False
1999,2104530,Oldham County,45458000,8484,False
1999,2104560,Owen County,9696000,1907,False
1999,2104590,Owensboro Independent,29643000,4312,False
1999,2104620,Owsley County,6656000,914,False
1999,2104650,Paducah Independent,24424000,3263,False
1999,2104680,Paintsville Independent,4453000,766,False
1999,2104710,Paris Independent,5071000,709,False
1999,2104740,Pendleton County,14935000,3048,False
1999,2104770,Perry County,30025000,4996,False
1999,2104800,Pike County,67198000,10717,False
1999,2104830,Pikeville Independent,7808000,1305,False
1999,2104860,Pineville Independent,3828000,662,False
1999,2104890,Powell County,15289000,2660,False
1999,2104920,PROVIDENCE INDEPENDENT,3076000,477,False
1999,2104950,Pulaski County,42970000,7691,False
1999,2104980,Raceland-Worthington Independent,4970000,966,False
1999,2105040,Robertson County,2339000,380,False
1999,2105070,Rockcastle County,17205000,3038,False
1999,2105100,Rowan County,19483000,3152,False
1999,2105130,Russell Independent,11546000,2130,False
1999,2105160,Russell County,15336000,2770,False
1999,2105190,Russellville Independent,8369000,1406,False
1999,2105220,Science Hill Independent,2222000,446,False
1999,2105260,Scott County,34144000,5770,False
1999,2105320,Shelby County,25480000,5019,False
1999,2105370,Silver Grove Independent,1890000,293,False
1999,2105400,Simpson County,15647000,2954,False
1999,2105430,Somerset Independent,9180000,1623,False
1999,2105460,Southgate Independent,1191000,211,False
1999,2105490,Spencer County,11253000,2071,False
1999,2105520,Taylor County,13726000,2540,False
1999,2105550,Todd County,10847000,2099,False
1999,2105580,Trigg County,11265000,2036,False
1999,2105610,Trimble County,7510000,1429,False
1999,2105640,Union County,16328000,2520,False
1999,2105700,Walton-Verona Independent,6307000,1017,False
1999,2105730,Warren County,56875000,10874,False
1999,2105760,Washington County,10028000,1831,False
1999,2105790,Wayne County,16873000,2729,False
1999,2105820,Webster County,11093000,1987,False
1999,2105850,West Point Independent,1172000,183,False
1999,2105880,Whitley County,26866000,4603,False
1999,2105910,Williamsburg Independent,4763000,832,False
1999,2105940,Williamstown Independent,4391000,751,False
1999,2105970,Wolfe County,9736000,1353,False
1999,2106000,Woodford County,20030000,3863,False
2000,2100030,Adair County,16208000,2621,False
2000,2100070,Allen County,16133000,2991,False
2000,2100081,Muhlenberg County,33565000,5166,False
2000,2100090,Anchorage Independent,4304000,439,False
2000,2100120,Anderson County,18405000,3737,False
2000,2100150,Ashland Independent,21784000,3339,False
2000,2100180,Augusta Independent,1726000,299,False
2000,2100210,Ballard County,8894000,1503,False
2000,2100240,Barbourville Independent,3701000,689,False
2000,2100270,Bardstown Independent,12036000,1909,False
