School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP CODE,School Type,Personnel Expenditures State Local Per Student,Non-Personnel Expenditures State Local Per Student,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - State/Local Funds,Total Expenditures Federal Per Student,Total Expenditures Per Student
20232024,087,MONTGOMERY,435,Montgomery County,070,McNabb Middle School,435070,087435070,210425001538,CKEC,901,A1,"7,678","2,364","1,089",813,"10,082","1,902","13,238"
20232024,087,MONTGOMERY,435,Montgomery County,080,The Sterling School,435080,087435080,210425002317,CKEC,901,A5,,,,,,,
20232024,088,MORGAN,441,Morgan County,015,Morgan Central Elementary School,441015,088441015,210429002194,KEDC,903,A1,"8,645","1,689","2,220",284,"10,334","2,504","17,142"
20232024,088,MORGAN,441,Morgan County,018,Wrigley Elementary School,441018,088441018,210429002214,KEDC,903,A1,"8,423","1,613","1,957",286,"10,035","2,243","16,281"
20232024,088,MORGAN,441,Morgan County,020,Morgan County RISE Academy,441020,088441020,210429002578,KEDC,903,A5,,,,,,,
20232024,088,MORGAN,441,Morgan County,050,East Valley Elementary School,441050,088441050,210429001549,KEDC,903,A1,"12,019","1,759","3,291",452,"13,778","3,743","22,449"
20232024,088,MORGAN,441,Morgan County,090,Ezel Elementary School,441090,088441090,210429001066,KEDC,903,A1,"9,552","1,794","3,190",444,"11,346","3,634","22,344"
20232024,088,MORGAN,441,Morgan County,140,Morgan County Middle School,441140,088441140,210429001067,KEDC,903,A1,"8,275","1,399","2,080",210,"9,674","2,290","16,553"
20232024,088,MORGAN,441,Morgan County,150,Morgan County High School,441150,088441150,210429001068,KEDC,903,A1,"8,193","1,953","1,360",240,"10,146","1,600","25,544"
20232024,088,MORGAN,441,Morgan County,230,Woodsbend Youth Development Center,441230,088441230,210429001070,KEDC,903,A6,,,,,,,
20232024,089,MUHLENBERG,445,Muhlenberg County,010,Bremen Elementary School,445010,089445010,210008101072,WKEC,908,A1,"13,747","2,813",415,231,"16,559",646,"15,817"
20232024,089,MUHLENBERG,445,Muhlenberg County,012,Muhlenberg South Elementary,445012,089445012,210008101967,WKEC,908,A1,"11,524","2,652","1,342",217,"14,176","1,559","13,440"
20232024,089,MUHLENBERG,445,Muhlenberg County,030,Central City Elementary,445030,089445030,210008101514,WKEC,908,A1,"12,074","3,270","2,123",529,"15,344","2,652","14,632"
20232024,089,MUHLENBERG,445,Muhlenberg County,035,The Renaissance Center,445035,089445035,210008101515,WKEC,908,A5,,,,,,,
20232024,089,MUHLENBERG,445,Muhlenberg County,040,Greenville Elementary School,445040,089445040,210008101516,WKEC,908,A1,"11,005","2,999","1,135",546,"14,004","1,681","13,256"
20232024,089,MUHLENBERG,445,Muhlenberg County,045,Muhlenberg South Middle School,445045,089445045,210008101517,WKEC,908,A1,"10,516","3,572",584,166,"14,089",750,"13,275"
20232024,089,MUHLENBERG,445,Muhlenberg County,115,Longest Elementary,445115,089445115,210008101080,WKEC,908,A1,"11,315","2,894","1,445",200,"14,208","1,645","13,474"
20232024,089,MUHLENBERG,445,Muhlenberg County,150,Muhlenberg North Middle,445150,089445150,210008101081,WKEC,908,A1,"10,691","3,676",518,166,"14,367",684,"13,178"
20232024,089,MUHLENBERG,445,Muhlenberg County,175,Muhlenberg County High School,445175,089445175,210008102258,WKEC,908,A1,"11,213","3,664",659,231,"14,878",889,"13,318"
20232024,089,MUHLENBERG,445,Muhlenberg County,902,Muhlenberg County Career & Tech Center,445902,089445902,210008102139,WKEC,908,A2,,,,,,,
20232024,018,CALLOWAY,446,Murray Independent,020,Murray Elementary School,446020,018446020,210438001084,WKEC,908,A1,"19,205","3,050","1,581",529,"22,254","2,110","28,109"
20232024,018,CALLOWAY,446,Murray Independent,030,Murray Middle School,446030,018446030,210438001085,WKEC,908,A1,"18,244","3,356","1,427",498,"21,600","1,925","29,939"
20232024,018,CALLOWAY,446,Murray Independent,050,Murray High School,446050,018446050,210438001086,WKEC,908,A1,"19,896","4,214",923,531,"24,111","1,454","31,516"
20232024,018,CALLOWAY,446,Murray Independent,075,Murray Preschool Head Start,446075,018446075,210438000933,WKEC,908,A4,,,,,,,
20232024,090,NELSON,451,Nelson County,010,Bloomfield Middle School,451010,090451010,210441001087,CKEC,901,A1,"9,782","2,690","1,139",260,"12,473","1,400","15,661"
20232024,090,NELSON,451,Nelson County,011,The New Haven School,451011,090451011,210441001937,CKEC,901,A1,"10,396","2,679","2,203",985,"13,076","3,189","19,269"
20232024,090,NELSON,451,Nelson County,013,Bloomfield Elementary School,451013,090451013,210441002006,CKEC,901,A1,"12,083","3,072","2,453",510,"15,159","2,962","19,910"
20232024,090,NELSON,451,Nelson County,015,Heartland Youth Village,451015,090451015,210441002579,CKEC,901,A6,,,,,,,
20232024,090,NELSON,451,Nelson County,019,The Academy at Horizons,451019,090451019,210441002212,CKEC,901,A5,,,,,,,
20232024,090,NELSON,451,Nelson County,030,Boston School,451030,090451030,210441001089,CKEC,901,A1,"9,605","2,501","1,997",291,"12,106","2,289","16,452"
20232024,090,NELSON,451,Nelson County,050,Coxs Creek Elementary School,451050,090451050,210441001091,CKEC,901,A1,"9,378","2,476","1,817",303,"11,861","2,120","15,770"
20232024,090,NELSON,451,Nelson County,070,Foster Heights Elementary School,451070,090451070,210441001093,CKEC,901,A1,"8,941","2,242","2,631",892,"11,183","3,523","16,681"
20232024,090,NELSON,451,Nelson County,071,Nelson County Early Learning Center,451071,090451071,210441002261,CKEC,901,A4,,,,,,,
20232024,090,NELSON,451,Nelson County,090,Old Kentucky Home Middle School,451090,090451090,210441001095,CKEC,901,A1,"9,176","2,989","1,038",252,"12,165","1,290","15,243"
20232024,090,NELSON,451,Nelson County,100,Nelson County High School,451100,090451100,210441001096,CKEC,901,A1,"9,430","3,324","1,059",323,"12,754","1,383","15,983"
20232024,090,NELSON,451,Nelson County,101,Thomas Nelson High School,451101,090451101,210441002324,CKEC,901,A1,"9,521","3,322","1,174",240,"12,849","1,415","16,340"
20232024,090,NELSON,451,Nelson County,143,THE UP CENTER,451143,090451143,210441002549,CKEC,901,A2,,,,,,,
20232024,019,CAMPBELL,452,Newport Independent,018,Newport Regional School,452018,019452018,210444002401,NKCES,905,A6,,,,,,,
20232024,019,CAMPBELL,452,Newport Independent,020,Newport Primary School,452020,019452020,210444001099,NKCES,905,A1,"14,326","4,801","3,469",723,"18,420","4,192","27,339"
20232024,019,CAMPBELL,452,Newport Independent,030,Newport School of Innovation,452030,019452030,210444002493,NKCES,905,A5,,,,,,,
20232024,019,CAMPBELL,452,Newport Independent,040,Newport Intermediate School,452040,019452040,210444001100,NKCES,905,A1,"13,473","4,592","3,152",731,"17,364","3,883","25,936"
20232024,019,CAMPBELL,452,Newport Independent,070,Newport High School,452070,019452070,210444001103,NKCES,905,A1,"14,410","4,779","2,897",707,"18,818","3,604","26,801"
20232024,091,NICHOLAS,455,Nicholas County,020,Nicholas County Elementary School,455020,091455020,210447001106,CKEC,901,A1,"15,236","1,821","3,558",661,"22,920","4,219","26,660"
20232024,091,NICHOLAS,455,Nicholas County,030,Nicholas County High School,455030,091455030,210447001107,CKEC,901,A1,"15,610","2,262","3,212",747,"24,220","3,959","33,933"
20232024,092,OHIO,461,Ohio County,010,Beaver Dam Elementary School,461010,092461010,210450001108,GRREC,902,A1,"9,162","1,865",832,261,"11,047","1,094","13,251"
20232024,092,OHIO,461,Ohio County,011,Ohio County Day Treatment,461011,092461011,210450002361,GRREC,902,A6,,,,,,,
20232024,092,OHIO,461,Ohio County,012,Ohio County Alternative Learning Program,461012,092461012,210450002353,GRREC,902,A5,,,,,,,
20232024,092,OHIO,461,Ohio County,090,Fordsville Elementary School,461090,092461090,210450001112,GRREC,902,A1,"10,930","2,463","1,580",246,"13,403","1,827","16,575"
20232024,092,OHIO,461,Ohio County,110,Ohio County Middle School,461110,092461110,210450001114,GRREC,902,A1,"7,578","1,873","1,091",185,"9,464","1,278","11,865"
20232024,092,OHIO,461,Ohio County,140,Horse Branch Elementary School,461140,092461140,210450001115,GRREC,902,A1,"11,223","2,850","1,432",397,"14,073","1,831","17,356"
20232024,092,OHIO,461,Ohio County,155,Ohio County High School,461155,092461155,210450001116,GRREC,902,A1,"7,375","2,508","1,181",246,"9,987","1,429","14,413"
20232024,092,OHIO,461,Ohio County,170,Southern Elementary School,461170,092461170,210450001118,GRREC,902,A1,"9,910","3,216",776,252,"13,126","1,030","15,375"
20232024,092,OHIO,461,Ohio County,190,Wayland Alexander Elementary School,461190,092461190,210450001119,GRREC,902,A1,"9,003","2,142","1,080",292,"11,147","1,373","13,620"
20232024,092,OHIO,461,Ohio County,200,Western Elementary School,461200,092461200,210450001120,GRREC,902,A1,"10,080","2,309","1,976",294,"12,393","2,275","15,963"
20232024,093,OLDHAM,465,Oldham County,005,Camden Station Elementary School,465005,093465005,210453001597,OVEC,906,A1,"10,396","1,974",493,70,"12,568",563,"15,572"
20232024,093,OLDHAM,465,Oldham County,007,Buckner Elementary School,465007,093465007,210453001817,OVEC,906,A1,"10,184","2,014",592,80,"12,396",672,"15,536"
20232024,093,OLDHAM,465,Oldham County,010,Centerfield Elementary School,465010,093465010,210453001121,OVEC,906,A1,"11,134","2,073",699,94,"13,405",793,"16,320"
20232024,093,OLDHAM,465,Oldham County,012,North Oldham High School,465012,093465012,210453001953,OVEC,906,A1,"9,572","2,559",179,51,"12,328",230,"18,791"
20232024,093,OLDHAM,465,Oldham County,013,Kenwood Station Elementary School,465013,093465013,210453002007,OVEC,906,A1,"10,227","2,149",499,83,"12,573",582,"16,207"
20232024,093,OLDHAM,465,Oldham County,014,Harmony Elementary School,465014,093465014,210453002008,OVEC,906,A1,"10,111","2,153",432,82,"12,462",514,"15,228"
20232024,093,OLDHAM,465,Oldham County,015,East Oldham Middle School,465015,093465015,210453002009,OVEC,906,A1,"9,655","2,263",179,81,"12,115",260,"14,759"
20232024,093,OLDHAM,465,Oldham County,020,Crestwood Elementary School,465020,093465020,210453001122,OVEC,906,A1,"9,870","2,046",703,88,"12,114",791,"15,125"
20232024,093,OLDHAM,465,Oldham County,025,Goshen At Hillcrest Elementary School,465025,093465025,210453001432,OVEC,906,A1,"10,242","1,930",720,93,"12,369",813,"15,189"
20232024,093,OLDHAM,465,Oldham County,028,Locust Grove Elementary School,465028,093465028,210453002196,OVEC,906,A1,"9,648","1,789",608,88,"11,634",695,"14,444"
20232024,093,OLDHAM,465,Oldham County,030,LaGrange Elementary School,465030,093465030,210453001123,OVEC,906,A1,"12,902","2,488",961,78,"15,588","1,040","18,540"
20232024,093,OLDHAM,465,Oldham County,060,Oldham County High School,465060,093465060,210453001125,OVEC,906,A1,"8,225","2,119",221,51,"10,541",272,"18,818"
20232024,093,OLDHAM,465,Oldham County,070,Oldham County Middle School,465070,093465070,210453001126,OVEC,906,A1,"9,564","2,293",561,67,"12,055",628,"16,124"
20232024,093,OLDHAM,465,Oldham County,080,Buckner Alternative High School,465080,093465080,210453000735,OVEC,906,A5,"29,158","1,341",179,51,"30,697",230,"35,783"
20232024,093,OLDHAM,465,Oldham County,090,South Oldham Middle School,465090,093465090,210453001433,OVEC,906,A1,"9,266","1,918",239,74,"11,382",313,"15,623"
20232024,093,OLDHAM,465,Oldham County,095,South Oldham High School,465095,093465095,210453001620,OVEC,906,A1,"9,218","2,359",232,51,"11,775",283,"20,432"
20232024,093,OLDHAM,465,Oldham County,100,Oldham County Preschool,465100,093465100,210453000736,OVEC,906,A4,"9,290","1,458","1,006",51,"10,945","1,057","25,305"
20232024,093,OLDHAM,465,Oldham County,105,Creative and Performing Arts,465105,093465105,210453002503,OVEC,906,A2,,,,,,,
20232024,093,OLDHAM,465,Oldham County,350,North Oldham Middle School,465350,093465350,210453001552,OVEC,906,A1,"9,242","2,088",270,82,"11,528",352,"14,167"
20232024,093,OLDHAM,465,Oldham County,905,The Robert L. Arvin Education Center,465905,093465905,210453001818,OVEC,906,A2,,,,,,,
20232024,094,OWEN,471,Owen County,075,Owen County Elementary/Primary School,471075,094471075,210456001127,OVEC,906,A1,"10,635","3,199",584,636,"13,833","1,221","12,185"
20232024,094,OWEN,471,Owen County,078,Maurice Bowling Middle School,471078,094471078,210456001539,OVEC,906,A1,"10,655","3,482",689,805,"14,136","1,494","12,312"
20232024,094,OWEN,471,Owen County,080,Owen County High School,471080,094471080,210456001128,OVEC,906,A1,"9,803","4,467",516,916,"14,270","1,431","8,776"
20232024,030,DAVIESS,472,Owensboro Independent,010,Cravens Elementary School,472010,030472010,210459001129,GRREC,902,A1,"11,665","1,525","1,287",457,"13,190","1,744","16,834"
20232024,030,DAVIESS,472,Owensboro Independent,015,Emerson Academy,472015,030472015,210459002011,GRREC,902,A5,,,,,,,
20232024,030,DAVIESS,472,Owensboro Independent,030,Estes Elementary School,472030,030472030,210459001130,GRREC,902,A1,"11,402","2,785","1,678",364,"14,187","2,042","18,026"
20232024,030,DAVIESS,472,Owensboro Independent,060,Foust Elementary School,472060,030472060,210459001132,GRREC,902,A1,"12,122","2,201","1,587",588,"14,322","2,176","18,562"
20232024,030,DAVIESS,472,Owensboro Independent,100,Newton Parrish Elementary School,472100,030472100,210459001135,GRREC,902,A1,"10,558","2,099","1,186",508,"12,657","1,694","16,358"
20232024,030,DAVIESS,472,Owensboro Independent,102,Owensboro Innovation Middle School,472102,030472102,210459002304,GRREC,902,A1,"10,470","2,402","1,067",374,"12,872","1,441","16,407"
20232024,030,DAVIESS,472,Owensboro Independent,108,Owensboro Middle School,472108,030472108,210459002305,GRREC,902,A1,"11,893","2,328","1,488",411,"14,220","1,899","18,114"
20232024,030,DAVIESS,472,Owensboro Independent,110,Owensboro High School,472110,030472110,210459001136,GRREC,902,A1,"11,319","3,447","1,052",298,"14,766","1,350","18,031"
20232024,030,DAVIESS,472,Owensboro Independent,116,Owensboro Innovation Academy,472116,030472116,210459002411,GRREC,902,A2,,,,,,,
20232024,030,DAVIESS,472,Owensboro Independent,140,Sutton Elementary School,472140,030472140,210459001139,GRREC,902,A1,"10,711","1,839",951,513,"12,550","1,464","16,045"
20232024,030,DAVIESS,472,Owensboro Independent,180,Hager Preschool,472180,030472180,210459001685,GRREC,902,A4,,,,,,,
20232024,095,OWSLEY,475,Owsley County,020,Owsley County Elementary School,475020,095475020,210462001142,KVEC,904,A1,"13,144","3,511","2,684","2,005","14,955","4,689","21,940"
20232024,095,OWSLEY,475,Owsley County,080,Owsley County High School,475080,095475080,210462001143,KVEC,904,A1,"12,177","4,788","2,203","2,247","15,745","4,449","23,324"
20232024,079,MCCRACKEN,476,Paducah Independent,010,Paducah Middle School,476010,079476010,210465001144,WKEC,908,A1,"10,684","3,736","1,503",905,"14,420","2,408","16,828"
20232024,079,MCCRACKEN,476,Paducah Independent,015,Paducah Head Start Preschool,476015,079476015,210465001571,WKEC,908,A4,,,,,,,
20232024,079,MCCRACKEN,476,Paducah Independent,016,Choices Educational Center,476016,079476016,210465002364,WKEC,908,A5,,,,,,,
20232024,079,MCCRACKEN,476,Paducah Independent,020,Clark Elementary School,476020,079476020,210465001146,WKEC,908,A1,"10,503","2,914","1,626",823,"13,417","2,450","15,867"
20232024,079,MCCRACKEN,476,Paducah Independent,080,McNabb Elementary School,476080,079476080,210465001150,WKEC,908,A1,"10,834","3,097","2,429",961,"13,931","3,390","17,321"
20232024,079,MCCRACKEN,476,Paducah Independent,150,Morgan Elementary School,476150,079476150,210465001152,WKEC,908,A1,"12,313","3,036","2,899",832,"15,349","3,730","19,080"
20232024,079,MCCRACKEN,476,Paducah Independent,170,Paducah Tilghman High School,476170,079476170,210465001154,WKEC,908,A1,"16,086","5,450","2,484","1,452","21,536","3,937","25,473"
20232024,058,JOHNSON,477,Paintsville Independent,010,Paintsville Elementary School,477010,058477010,210468001155,KEDC,903,A1,"11,083","1,067","1,083",561,"12,044","1,644","19,908"
20232024,058,JOHNSON,477,Paintsville Independent,020,Paintsville High School,477020,058477020,210468001156,KEDC,903,A1,"12,323","2,075","1,120",598,"14,418","1,713","22,443"
20232024,009,BOURBON,478,Paris Independent,010,Paris Elementary School,478010,009478010,210471001157,CKEC,901,A1,"9,239","2,410","1,958",425,"11,648","2,383","15,870"
20232024,009,BOURBON,478,Paris Independent,020,Paris High School,478020,009478020,210471001158,CKEC,901,A1,"10,926","4,701",797,482,"15,629","1,279","24,178"
20232024,009,BOURBON,478,Paris Independent,030,Paris Middle School,478030,009478030,210471001159,CKEC,901,A1,"10,441","1,899","1,568",457,"12,340","2,025","16,153"
20232024,009,BOURBON,478,Paris Independent,040,Paris Preschool Center,478040,009478040,210471002226,CKEC,901,A4,,,,,,,
20232024,096,PENDLETON,481,Pendleton County,060,Northern Elementary School,481060,096481060,210474001160,NKCES,905,A1,"10,402","2,322",563,837,"12,724","1,400","19,497"
20232024,096,PENDLETON,481,Pendleton County,061,Phillip Sharp Middle School,481061,096481061,210474001646,NKCES,905,A1,"9,366","2,479",605,827,"11,845","1,432","18,874"
20232024,096,PENDLETON,481,Pendleton County,070,Pendleton County High School,481070,096481070,210474001161,NKCES,905,A1,"9,045","3,023",712,661,"12,070","1,373","19,010"
20232024,096,PENDLETON,481,Pendleton County,080,Southern Elementary School,481080,096481080,210474001163,NKCES,905,A1,"10,183","2,155",668,822,"12,338","1,491","19,189"
20232024,097,PERRY,485,Perry County,130,Buckhorn School,485130,097485130,210477001166,KVEC,904,A1,"11,181","3,997","2,615","1,881","15,178","4,496","22,138"
20232024,097,PERRY,485,Perry County,140,Learning Academy,485140,097485140,210477002398,KVEC,904,A5,,,,,,,
20232024,097,PERRY,485,Perry County,190,Perry County Alternative School,485190,097485190,210477002387,KVEC,904,A5,,,,,,,
20232024,097,PERRY,485,Perry County,200,East Perry County Elementary School,485200,097485200,210477002354,KVEC,904,A1,"12,006","3,434","1,966","1,154","15,440","3,120","20,882"
20232024,097,PERRY,485,Perry County,250,Perry County Central High School,485250,097485250,210477000755,KVEC,904,A1,"11,237","4,398","1,556","1,520","15,635","3,076","21,005"
20232024,097,PERRY,485,Perry County,635,Robert W Combs Elementary School,485635,097485635,210477001174,KVEC,904,A1,"12,370","3,162","2,344","1,346","15,532","3,690","21,622"
20232024,097,PERRY,485,Perry County,640,Robinson Elementary School,485640,097485640,210477001175,KVEC,904,A1,"12,177","3,523","1,953","1,345","15,700","3,298","21,518"
20232024,097,PERRY,485,Perry County,890,Viper Elementary School,485890,097485890,210477001177,KVEC,904,A1,"12,948","3,868","2,137","1,561","16,816","3,698","22,936"
20232024,097,PERRY,485,Perry County,898,West Perry Elementary School,485898,097485898,210477002453,KVEC,904,A1,"9,988","3,195","2,057","1,523","13,183","3,580","19,079"
20232024,098,PIKE,491,Pike County,010,Northpoint Academy,491010,098491010,210480002256,KVEC,904,A5,,,,,,,
20232024,098,PIKE,491,Pike County,015,Pike County Day Treatment,491015,098491015,210480002444,KVEC,904,A6,,,,,,,
20232024,098,PIKE,491,Pike County,020,Pike County Virtual Academy,491020,098491020,210480002532,KVEC,904,A8,,,,,,,
20232024,098,PIKE,491,Pike County,051,Belfry Elementary,491051,098491051,210480001647,KVEC,904,A1,"9,922","2,813","1,768",934,"12,735","2,702","15,708"
20232024,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480001948,KVEC,904,A1,"9,892","3,548","1,788",913,"13,440","2,701","16,433"
20232024,098,PIKE,491,Pike County,057,Feds Creek Elementary School,491057,098491057,210480002012,KVEC,904,A1,"15,041","3,541","2,176","1,172","18,582","3,349","22,465"
20232024,098,PIKE,491,Pike County,058,Belfry Middle School,491058,098491058,210480002013,KVEC,904,A1,"10,484","3,495",738,844,"13,979","1,582","15,894"
20232024,098,PIKE,491,Pike County,059,Millard School,491059,098491059,210480002240,KVEC,904,A1,"10,964","3,224","1,920",971,"14,188","2,890","17,346"
20232024,098,PIKE,491,Pike County,060,Valley Elementary School,491060,098491060,210480002296,KVEC,904,A1,"9,043","2,976","1,804",920,"12,019","2,723","14,971"
20232024,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480001179,KVEC,904,A1,"10,232","4,092","1,301",861,"14,324","2,162","16,769"
20232024,098,PIKE,491,Pike County,130,Bevins Elementary School,491130,098491130,210480001180,KVEC,904,A1,"12,855","3,360","1,626",996,"16,216","2,622","19,283"
20232024,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000505,KVEC,904,A1,"8,941","4,076","1,624","1,012","13,017","2,636","15,910"
20232024,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480001183,KVEC,904,A1,"11,234","3,626","1,667",914,"14,861","2,581","17,833"
20232024,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480001185,KVEC,904,A1,"11,275","3,325","1,957",952,"14,599","2,909","17,819"
20232024,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480001195,KVEC,904,A1,"11,331","3,227","2,147",929,"14,558","3,076","17,904"
20232024,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480001197,KVEC,904,A1,"16,376","3,518","2,463",938,"19,894","3,401","24,021"
20232024,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480001202,KVEC,904,A1,"8,270","2,800","1,706",866,"11,070","2,572","13,875"
20232024,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,098491952,210480001203,KVEC,904,A1,"14,665","3,327","2,516","1,011","17,992","3,528","21,858"
20232024,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480001204,KVEC,904,A1,"12,144","4,780","1,913",932,"16,924","2,845","20,164"
20232024,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480001686,KVEC,904,A1,"9,311","4,168","1,547",901,"13,479","2,448","16,191"
20232024,098,PIKE,492,Pikeville Independent,020,Pikeville Elementary School,492020,098492020,210483001213,KVEC,904,A1,"19,384","3,418","2,720","1,517","22,802","4,237","27,040"
20232024,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483001214,KVEC,904,A1,"20,626","3,483","2,665","1,707","24,109","4,372","28,481"
20232024,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486002393,SESC,907,A1,"9,415","3,635","2,774","2,593","13,051","5,368","21,278"
20232024,099,POWELL,495,Powell County,010,Bowen Elementary School,495010,099495010,210489001217,CKEC,901,A1,"12,453","2,531",338,406,"13,468","2,260","16,960"
20232024,099,POWELL,495,Powell County,012,Powell County Academy,495012,099495012,210489002360,CKEC,901,A5,,,,,,,
20232024,099,POWELL,495,Powell County,015,Powell County Middle School,495015,099495015,210489001218,CKEC,901,A1,"9,375","2,388",225,383,"10,334","2,036","13,360"
20232024,099,POWELL,495,Powell County,020,Clay City Elementary School,495020,099495020,210489001219,CKEC,901,A1,"10,299","2,253",447,376,"11,124","2,251","14,417"
20232024,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489001220,CKEC,901,A1,"10,123","4,045",529,444,"13,322","1,820","16,154"
20232024,099,POWELL,495,Powell County,060,Stanton Elementary School,495060,099495060,210489001221,CKEC,901,A1,"10,514","2,216",387,319,"11,355","2,081","28,828"
20232024,100,PULASKI,501,Pulaski County,070,Burnside Elementary School,501070,100501070,210495001225,SESC,907,A1,"10,160","2,279","1,327",448,"12,444","1,774","14,219"
20232024,100,PULASKI,501,Pulaski County,071,Eagle Academy,501071,100501071,210495001554,SESC,907,A6,,,,,,,
20232024,100,PULASKI,501,Pulaski County,099,Memorial Education Center,501099,100501099,210495002065,SESC,907,A4,,,,,,,
20232024,100,PULASKI,501,Pulaski County,180,Eubank Elementary School,501180,100501180,210495001227,SESC,907,A1,"9,901","2,362","1,503",591,"12,264","2,094","14,357"
20232024,100,PULASKI,501,Pulaski County,280,Nancy Elementary School,501280,100501280,210495001231,SESC,907,A1,"9,821","2,438","1,129",442,"12,259","1,571","13,830"
20232024,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495001233,SESC,907,A1,"9,939","2,601","1,028",505,"12,541","1,533","14,073"
20232024,100,PULASKI,501,Pulaski County,385,Pulaski Elementary School,501385,100501385,210495001234,SESC,907,A1,"9,874","2,038","1,395",613,"11,912","2,009","13,920"
20232024,100,PULASKI,501,Pulaski County,390,Southern Middle School,501390,100501390,210495001572,SESC,907,A1,"8,365","2,019",849,368,"10,383","1,218","11,601"
20232024,100,PULASKI,501,Pulaski County,395,Northern Middle School,501395,100501395,210495001573,SESC,907,A1,"8,817","2,021",661,368,"10,838","1,029","11,868"
20232024,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000506,SESC,907,A1,"9,173","2,530","1,140",404,"11,703","1,544","13,247"
20232024,100,PULASKI,501,Pulaski County,420,Oak Hill Elementary School,501420,100501420,210495000779,SESC,907,A1,"9,237","2,289","1,388",494,"11,526","1,882","13,408"
20232024,100,PULASKI,501,Pulaski County,440,Shopville Elementary School,501440,100501440,210495001235,SESC,907,A1,"9,046","2,269","1,010",501,"11,316","1,511","12,827"
20232024,100,PULASKI,501,Pulaski County,560,Northern Elementary School,501560,100501560,210495001238,SESC,907,A1,"11,587","2,314","1,292",466,"13,901","1,758","15,659"
20232024,100,PULASKI,501,Pulaski County,570,Southern Elementary School,501570,100501570,210495001464,SESC,907,A1,"9,299","2,759","1,827",661,"12,058","2,488","14,547"
20232024,045,GREENUP,502,Raceland-Worthington Independent,010,Campbell Elementary School,502010,045502010,210498001239,KEDC,903,A1,"10,540","3,247","1,741",292,"13,772","2,037","20,966"
20232024,045,GREENUP,502,Raceland-Worthington Independent,011,Raceland-Worthington Schools Campus B,502011,045502011,210498002015,KEDC,903,A6,,,,,,,
20232024,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498001240,KEDC,903,A1,"10,967","5,022",403,103,"15,974",507,"21,638"
20232024,045,GREENUP,502,Raceland-Worthington Independent,030,Raceland-Worthington Middle School,502030,045502030,210498001241,KEDC,903,A1,"7,604","2,768",428,0,"10,357",381,"15,894"
20232024,045,GREENUP,502,Raceland-Worthington Independent,160,Raceland-Worthington Schools Campus A,502160,045502160,210498001465,KEDC,903,A6,,,,,,,
20232024,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504001246,KEDC,903,A1,"10,793","4,164","1,101",350,"14,957","1,451","20,946"
20232024,102,ROCKCASTLE,511,Rockcastle County,020,Brodhead Elementary School,511020,102511020,210507001249,SESC,907,A1,"8,338","1,714","1,239",868,"10,052","12,159","12,159"
20232024,102,ROCKCASTLE,511,Rockcastle County,022,Rockcastle Academy for Academic Achievement,511022,102511022,210507001906,SESC,907,A5,,,,,,,
20232024,102,ROCKCASTLE,511,Rockcastle County,100,Rockcastle County Middle School,511100,102511100,210507000782,SESC,907,A1,"9,289","2,198",790,758,"11,487","1,548","13,035"
20232024,102,ROCKCASTLE,511,Rockcastle County,170,Mt. Vernon Elementary,511170,102511170,210507001251,SESC,907,A1,"10,027","1,590","1,242",879,"11,617","2,121","13,738"
20232024,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507001252,SESC,907,A1,"8,544","2,539","1,348",914,"11,083","2,262","13,345"
20232024,102,ROCKCASTLE,511,Rockcastle County,320,Roundstone Elementary School,511320,102511320,210507001253,SESC,907,A1,"12,173","1,819","1,294",929,"13,992","2,224","16,216"
20232024,103,ROWAN,515,Rowan County,031,Edgewater Recovery Center,515031,103515031,21510002342,KEDC,903,A5,,,,,,,
20232024,103,ROWAN,515,Rowan County,040,Clearfield Elementary School,515040,103515040,210510001254,KEDC,903,A1,"9,119","11,387","1,560",635,"20,506","2,196","22,702"
