School Year,County Number,County Name,District Number,District Name,School Number,School Name,School Code,State School Id,NCES ID,CO-OP,CO-OP CODE,School Type,Personnel Expenditures State Local Per Student,Non-Personnel Expenditures State Local Per Student,Personnel Spending per Student - Federal Funds,Non-Personnel Spending per Student - Federal Funds,Total Spending per Student - State/Local Funds,Total Expenditures Federal Per Student,Total Expenditures Per Student
20242025,088,MORGAN,441,Morgan County,090,Ezel Elementary School,441090,088441090,210429000000,KEDC,903,A1,"22,760","6,492","2,823",399,"29,252","3,222","33,070"
20242025,088,MORGAN,441,Morgan County,140,Morgan County Middle School,441140,088441140,210429000000,KEDC,903,A1,"18,021","5,016","2,358",278,"23,038","2,636","26,269"
20242025,088,MORGAN,441,Morgan County,150,Morgan County High School,441150,088441150,210429000000,KEDC,903,A1,"18,110","6,422","1,144",351,"24,532","1,496","26,623"
20242025,089,MUHLENBERG,445,Muhlenberg County,010,Bremen Elementary School,445010,089445010,210008000000,WKEC,908,A1,"12,172","3,123","1,254",251,"15,295","1,505","16,801"
20242025,089,MUHLENBERG,445,Muhlenberg County,012,Muhlenberg South Elementary,445012,089445012,210008000000,WKEC,908,A1,"11,262","2,660","1,259",496,"13,922","1,756","15,677"
20242025,089,MUHLENBERG,445,Muhlenberg County,030,Central City Elementary,445030,089445030,210008000000,WKEC,908,A1,"11,058","2,976","1,518",389,"14,034","1,906","15,941"
20242025,089,MUHLENBERG,445,Muhlenberg County,040,Greenville Elementary School,445040,089445040,210008000000,WKEC,908,A1,"10,797","2,792","1,013",511,"13,589","1,525","15,113"
20242025,089,MUHLENBERG,445,Muhlenberg County,115,Longest Elementary,445115,089445115,210008000000,WKEC,908,A1,"11,543","5,142",973,339,"16,685","1,312","17,997"
20242025,089,MUHLENBERG,445,Muhlenberg County,150,Muhlenberg County Middle School,445150,089445150,210008000000,WKEC,908,A1,"10,677","5,303",416,176,"15,979",592,"16,571"
20242025,089,MUHLENBERG,445,Muhlenberg County,175,Muhlenberg County High School,445175,089445175,210008000000,WKEC,908,A1,"10,543","3,688",475,219,"14,231",694,"14,925"
20242025,018,CALLOWAY,446,Murray Independent,020,Murray Elementary School,446020,018446020,210438000000,WKEC,908,A1,"20,895","2,011","1,163",362,"24,039","1,526","29,316"
20242025,018,CALLOWAY,446,Murray Independent,030,Murray Middle School,446030,018446030,210438000000,WKEC,908,A1,"20,399","2,448","1,087",282,"23,894","1,369","31,006"
20242025,018,CALLOWAY,446,Murray Independent,050,Murray High School,446050,018446050,210438000000,WKEC,908,A1,"21,352","3,019",674,263,"25,444",937,"31,017"
20242025,090,NELSON,451,Nelson County,010,Bloomfield Middle School,451010,090451010,210441000000,CKEC,901,A1,"11,296","3,377",691,110,"14,673",801,"18,543"
20242025,090,NELSON,451,Nelson County,011,NEW HAVEN SCHOOL,451011,090451011,210441000000,CKEC,901,A1,"14,731","4,334","1,634",957,"19,065","2,591","24,724"
20242025,090,NELSON,451,Nelson County,013,Bloomfield Elementary School,451013,090451013,210441000000,CKEC,901,A1,"15,145","3,561","1,000",104,"18,706","1,104","22,883"
20242025,090,NELSON,451,Nelson County,030,Boston School,451030,090451030,210441000000,CKEC,901,A1,"14,342","3,622","1,928",126,"17,964","2,054","23,085"
20242025,090,NELSON,451,Nelson County,050,Coxs Creek Elementary School,451050,090451050,210441000000,CKEC,901,A1,"12,886","3,078",591,72,"15,964",663,"19,700"
20242025,090,NELSON,451,Nelson County,070,Foster Heights Elementary School,451070,090451070,210441000000,CKEC,901,A1,"12,256","3,037","1,293",442,"15,293","1,735","20,095"
20242025,090,NELSON,451,Nelson County,090,Old Kentucky Home Middle School,451090,090451090,210441000000,CKEC,901,A1,"10,529","3,279",653,106,"13,808",759,"17,634"
20242025,090,NELSON,451,Nelson County,100,Nelson County High School,451100,090451100,210441000000,CKEC,901,A1,"11,609","4,928",590,129,"16,537",719,"21,569"
20242025,090,NELSON,451,Nelson County,101,Thomas Nelson High School,451101,090451101,210441000000,CKEC,901,A1,"12,147","4,738",636,188,"16,885",824,"23,007"
20242025,019,CAMPBELL,452,Newport Independent,020,Newport Primary School,452020,019452020,210444000000,NKCES,905,A1,"18,394","5,064","1,494","1,038","24,732","2,298","26,753"
20242025,019,CAMPBELL,452,Newport Independent,040,Newport Intermediate School,452040,019452040,210444001100,NKCES,905,A1,"16,242","4,701","2,095",901,"21,814","2,763","24,101"
20242025,019,CAMPBELL,452,Newport Independent,070,Newport High School,452070,019452070,210444000000,NKCES,905,A1,"17,445","5,239","1,819",997,"23,333","2,583","25,589"
20242025,091,NICHOLAS,455,Nicholas County,020,Nicholas County Elementary School,455020,091455020,210447000000,CKEC,901,A1,"7,889","2,986","1,721",976,"10,875","2,697","16,352"
20242025,091,NICHOLAS,455,Nicholas County,030,Nicholas County High School,455030,091455030,210447001107,CKEC,901,A1,"8,480","2,499",572,920,"10,979","1,492","18,603"
20242025,092,OHIO,461,Ohio County,010,Beaver Dam Elementary School,461010,092461010,210450000000,GRREC,902,A1,"9,867","2,205",508,299,"12,072",806,"14,784"
20242025,092,OHIO,461,Ohio County,090,Fordsville Elementary School,461090,092461090,210450000000,GRREC,902,A1,"11,561","2,802",458,362,"14,363",820,"17,289"
20242025,092,OHIO,461,Ohio County,110,Ohio County Middle School,461110,092461110,210450000000,GRREC,902,A1,"8,675","2,226",905,238,"10,901","1,143","13,964"
20242025,092,OHIO,461,Ohio County,140,Horse Branch Elementary School,461140,092461140,210450000000,GRREC,902,A1,"12,646","2,924",710,398,"15,570","1,108","18,926"
20242025,092,OHIO,461,Ohio County,155,Ohio County High School,461155,092461155,210450000000,GRREC,902,A1,"8,755","2,953",814,290,"11,708","1,105","14,686"
20242025,092,OHIO,461,Ohio County,170,Southern Elementary School,461170,092461170,210450000000,GRREC,902,A1,"10,467","2,906",599,225,"13,373",824,"16,242"
20242025,092,OHIO,461,Ohio County,190,Wayland Alexander Elementary School,461190,092461190,210450000000,GRREC,902,A1,"10,103","2,545",566,283,"12,648",849,"15,377"
20242025,092,OHIO,461,Ohio County,200,Western Elementary School,461200,092461200,210450000000,GRREC,902,A1,"11,324","2,661",552,209,"13,985",761,"16,836"
20242025,093,OLDHAM,465,Oldham County,005,Camden Station Elementary School,465005,093465005,210453000000,OVEC,906,A1,"11,180","2,141",197,51,"13,577",248,"17,087"
20242025,093,OLDHAM,465,Oldham County,007,Buckner Elementary School,465007,093465007,210453000000,OVEC,906,A1,"10,798","2,207",197,50,"13,261",247,"16,557"
20242025,093,OLDHAM,465,Oldham County,010,Centerfield Elementary School,465010,093465010,210453000000,OVEC,906,A1,"11,165","2,161",654,82,"13,583",736,"17,703"
20242025,093,OLDHAM,465,Oldham County,012,North Oldham High School,465012,093465012,210453000000,OVEC,906,A1,"9,899","2,756",197,50,"12,911",247,"17,240"
20242025,093,OLDHAM,465,Oldham County,013,Kenwood Station Elementary School,465013,093465013,210453000000,OVEC,906,A1,"9,996","2,215",497,78,"12,467",575,"17,797"
20242025,093,OLDHAM,465,Oldham County,014,Harmony Elementary School,465014,093465014,210453000000,OVEC,906,A1,"9,676","2,267",197,50,"12,199",247,"15,663"
20242025,093,OLDHAM,465,Oldham County,015,East Oldham Middle School,465015,093465015,210453000000,OVEC,906,A1,"10,511","2,370",197,159,"13,138",356,"16,182"
20242025,093,OLDHAM,465,Oldham County,020,Crestwood Elementary School,465020,093465020,210453000000,OVEC,906,A1,"10,389","2,252",375,59,"12,897",434,"16,645"
20242025,093,OLDHAM,465,Oldham County,025,Goshen At Hillcrest Elementary School,465025,093465025,210453000000,OVEC,906,A1,"9,638","2,181",265,53,"12,076",317,"15,378"
20242025,093,OLDHAM,465,Oldham County,028,Locust Grove Elementary School,465028,093465028,210453000000,OVEC,906,A1,"9,751","2,095",487,69,"12,102",556,"15,883"
20242025,093,OLDHAM,465,Oldham County,030,LaGrange Elementary School,465030,093465030,210453000000,OVEC,906,A1,"12,568","2,710",517,57,"15,534",574,"19,289"
20242025,093,OLDHAM,465,Oldham County,060,Oldham County High School,465060,093465060,210453000000,OVEC,906,A1,"8,696","2,472",197,50,"11,425",247,"17,654"
20242025,093,OLDHAM,465,Oldham County,070,Oldham County Middle School,465070,093465070,210453000000,OVEC,906,A1,"9,935","2,251",197,50,"12,443",247,"16,048"
20242025,093,OLDHAM,465,Oldham County,090,South Oldham Middle School,465090,093465090,210453000000,OVEC,906,A1,"9,316","1,965",204,158,"11,538",363,"15,223"
20242025,093,OLDHAM,465,Oldham County,095,South Oldham High School,465095,093465095,210453000000,OVEC,906,A1,"8,916","2,400",197,50,"11,572",247,"17,856"
20242025,093,OLDHAM,465,Oldham County,350,North Oldham Middle School,465350,093465350,210453000000,OVEC,906,A1,"9,420","2,396",197,57,"12,073",254,"14,875"
20242025,094,OWEN,471,Owen County,075,Owen County Elementary/Primary School,471075,094471075,210456000000,OVEC,906,A1,"10,888","2,921",846,225,"13,810","1,071","15,042"
20242025,094,OWEN,471,Owen County,078,Maurice Bowling Middle School,471078,094471078,210456000000,OVEC,906,A1,"10,017","2,974","1,072",210,"12,991","1,282","14,278"
20242025,094,OWEN,471,Owen County,080,Owen County High School,471080,094471080,210456000000,OVEC,906,A1,"10,621","4,398",773,561,"14,879","1,334","16,449"
20242025,030,DAVIESS,472,Owensboro Independent,010,Cravens Elementary School,472010,030472010,210459000000,GRREC,902,A1,"11,677","1,923","1,020",332,"13,600","1,262","16,757"
20242025,030,DAVIESS,472,Owensboro Independent,030,Estes Elementary School,472030,030472030,210459000000,GRREC,902,A1,"11,638","2,550",959,292,"14,187","1,251","17,192"
20242025,030,DAVIESS,472,Owensboro Independent,060,Foust Elementary School,472060,030472060,210459000000,GRREC,902,A1,"12,871","3,155","1,095",421,"16,026","1,515","19,587"
20242025,030,DAVIESS,472,Owensboro Independent,100,Newton Parrish Elementary School,472100,030472100,210459000000,GRREC,902,A1,"10,785","2,322",627,213,"13,107",839,"15,735"
20242025,030,DAVIESS,472,Owensboro Independent,102,Owensboro Innovation Middle School,472102,030472102,210459000000,GRREC,902,A1,"11,620","2,582",386,132,"14,202",518,"16,559"
20242025,030,DAVIESS,472,Owensboro Independent,108,Owensboro Middle School,472108,030472108,210459000000,GRREC,902,A1,"11,576","2,805",821,244,"14,381","1,065","17,232"
20242025,030,DAVIESS,472,Owensboro Independent,110,Owensboro High School,472110,030472110,210459000000,GRREC,902,A1,"11,212","3,552",667,246,"14,764",913,"17,369"
20242025,030,DAVIESS,472,Owensboro Independent,140,Sutton Elementary School,472140,030472140,210459000000,GRREC,902,A1,"10,623","2,212",521,305,"12,835",826,"15,388"
20242025,095,OWSLEY,475,Owsley County,020,Owsley County Elementary School,475020,095475020,210462000000,KVEC,904,A1,"11,209","5,582","2,801",594,"16,791","3,395","24,536"
20242025,095,OWSLEY,475,Owsley County,080,Owsley County High School,475080,095475080,210462000000,KVEC,904,A1,"11,679","5,370","1,904","1,378","17,049","3,282","24,635"
20242025,079,MCCRACKEN,476,Paducah Independent,010,Paducah Middle School,476010,079476010,210465000000,WKEC,908,A1,"10,811","4,127","1,677",500,"14,937","2,178","17,114"
20242025,079,MCCRACKEN,476,Paducah Independent,020,Clark Elementary School,476020,079476020,210465000000,WKEC,908,A1,"10,098","3,300","1,899",581,"13,399","2,481","15,880"
20242025,079,MCCRACKEN,476,Paducah Independent,080,McNabb Elementary School,476080,079476080,210465000000,WKEC,908,A1,"12,332","3,634","2,665",639,"15,965","3,304","19,269"
20242025,079,MCCRACKEN,476,Paducah Independent,150,Morgan Elementary School,476150,079476150,210465000000,WKEC,908,A1,"13,336","3,460","3,161",728,"16,796","3,889","20,685"
20242025,079,MCCRACKEN,476,Paducah Independent,170,Paducah Tilghman High School,476170,079476170,210465000000,WKEC,908,A1,"13,262","4,423","1,553",540,"17,684","2,094","19,778"
20242025,058,JOHNSON,477,Paintsville Independent,010,Paintsville Elementary School,477010,058477010,210468000000,KEDC,903,A1,"11,446","2,750",866,77,"13,782",943,"21,736"
20242025,058,JOHNSON,477,Paintsville Independent,020,Paintsville High School,477020,058477020,210468000000,KEDC,903,A1,"11,924","3,880",692,275,"15,407",964,"23,455"
20242025,009,BOURBON,478,Paris Independent,010,Paris Elementary School,478010,009478010,210471000000,CKEC,901,A1,"9,186","2,857","1,191",68,"12,043","1,259","16,241"
20242025,009,BOURBON,478,Paris Independent,020,Paris High School,478020,009478020,210471000000,CKEC,901,A1,"10,513","4,470",868,115,"14,983",983,"28,449"
20242025,009,BOURBON,478,Paris Independent,030,Paris Middle School,478030,009478030,210471000000,CKEC,901,A1,"9,423","2,051",763,52,"11,474",816,"15,210"
20242025,096,PENDLETON,481,Pendleton County,060,Northern Elementary School,481060,096481060,210474000000,NKCES,905,A1,"11,264","2,377",534,489,"13,640","1,023","18,019"
20242025,096,PENDLETON,481,Pendleton County,061,Phillip Sharp Middle School,481061,096481061,210474000000,NKCES,905,A1,"10,639","2,751",386,423,"13,391",808,"17,752"
20242025,096,PENDLETON,481,Pendleton County,070,Pendleton County High School,481070,096481070,210474000000,NKCES,905,A1,"9,820","3,563",546,448,"13,384",994,"17,859"
20242025,096,PENDLETON,481,Pendleton County,080,Southern Elementary School,481080,096481080,210474000000,NKCES,905,A1,"12,232","2,361",666,575,"13,948","1,242","18,523"
20242025,097,PERRY,485,Perry County,130,Buckhorn School,485130,097485130,210477000000,KVEC,904,A1,"8,648","4,307","1,461","1,441","12,955","2,902","17,443"
20242025,097,PERRY,485,Perry County,200,East Perry County Elementary School,485200,097485200,210477000000,KVEC,904,A1,"9,054","2,012",614,"1,077","11,066","1,691","14,276"
20242025,097,PERRY,485,Perry County,250,Perry County Central High School,485250,097485250,210477000000,KVEC,904,A1,"8,236","3,058",522,983,"11,295","1,505","14,285"
20242025,097,PERRY,485,Perry County,635,Robert W Combs Elementary School,485635,097485635,210477000000,KVEC,904,A1,"10,358","1,680","1,174","1,088","12,038","2,262","15,865"
20242025,097,PERRY,485,Perry County,640,Robinson Elementary School,485640,097485640,210477000000,KVEC,904,A1,"7,218","2,201","1,533","1,345","9,419","2,878","13,849"
20242025,097,PERRY,485,Perry County,890,Viper Elementary School,485890,097485890,210477000000,KVEC,904,A1,"10,410","2,243",662,"1,286","12,653","1,948","16,153"
20242025,097,PERRY,485,Perry County,898,West Perry Elementary School,485898,097485898,210477000000,KVEC,904,A1,"7,363","1,955",939,"1,039","9,317","1,979","12,798"
20242025,098,PIKE,491,Pike County,051,Belfry Elementary,491051,098491051,210480000000,KVEC,904,A1,"10,094","3,462","1,868",908,"15,427","2,776","18,685"
20242025,098,PIKE,491,Pike County,054,East Ridge High School,491054,098491054,210480000000,KVEC,904,A1,"12,152","4,373",538,784,"16,525","1,322","19,822"
20242025,098,PIKE,491,Pike County,057,Feds Creek Elementary School,491057,098491057,210480000000,KVEC,904,A1,"17,965","4,590","2,441","1,046","22,555","3,487","26,190"
20242025,098,PIKE,491,Pike County,058,Belfry Middle School,491058,098491058,210480000000,KVEC,904,A1,"10,554","3,973",330,783,"14,527","1,113","17,840"
20242025,098,PIKE,491,Pike County,059,Millard School,491059,098491059,210480000000,KVEC,904,A1,"12,556","3,871","1,829",865,"16,427","2,694","19,683"
20242025,098,PIKE,491,Pike County,060,Valley Elementary School,491060,098491060,210480000000,KVEC,904,A1,"10,759","3,614","1,739",870,"14,373","2,609","17,600"
20242025,098,PIKE,491,Pike County,090,Belfry High School,491090,098491090,210480000000,KVEC,904,A1,"11,308","4,535",643,577,"15,843","1,220","19,108"
20242025,098,PIKE,491,Pike County,130,Bevins Elementary School,491130,098491130,210480000000,KVEC,904,A1,"14,640","4,064","2,446","1,063","18,704","3,509","22,150"
20242025,098,PIKE,491,Pike County,190,Pike County Central High School,491190,098491190,210480000000,KVEC,904,A1,"9,675","4,541",508,802,"14,215","1,309","17,457"
20242025,098,PIKE,491,Pike County,250,Dorton Elementary School,491250,098491250,210480000000,KVEC,904,A1,"13,304","4,074","1,458",765,"17,378","2,222","20,774"
20242025,098,PIKE,491,Pike County,300,Elkhorn City Elementary School,491300,098491300,210480000000,KVEC,904,A1,"13,869","4,143","2,194",916,"18,013","3,110","21,326"
20242025,098,PIKE,491,Pike County,620,Johns Creek Elementary School,491620,098491620,210480000000,KVEC,904,A1,"13,449","3,839","1,980",858,"17,288","2,838","20,562"
20242025,098,PIKE,491,Pike County,650,Kimper Elementary School,491650,098491650,210480000000,KVEC,904,A1,"18,244","4,943","2,147","1,155","23,186","3,302","26,923"
20242025,098,PIKE,491,Pike County,950,Mullins Elementary School,491950,098491950,210480000000,KVEC,904,A1,"10,044","3,471","1,439","1,024","13,514","2,463","16,737"
20242025,098,PIKE,491,Pike County,952,Phelps Elementary School,491952,098491952,210480000000,KVEC,904,A1,"16,978","4,187","2,618","1,107","21,165","3,725","24,494"
20242025,098,PIKE,491,Pike County,954,Phelps High School,491954,098491954,210480000000,KVEC,904,A1,"14,486","5,395",462,718,"19,881","1,180","23,267"
20242025,098,PIKE,491,Pike County,980,Shelby Valley High School,491980,098491980,210480000000,KVEC,904,A1,"10,315","4,354",482,635,"14,669","1,117","17,921"
20242025,098,PIKE,492,Pikeville Independent,020,Pikeville Elementary School,492020,098492020,210483000000,KVEC,904,A1,"20,401","3,856","2,343","1,216","24,257","3,559","27,816"
20242025,098,PIKE,492,Pikeville Independent,030,Pikeville High School,492030,098492030,210483000000,KVEC,904,A1,"21,902","5,520","1,721","1,128","27,422","2,849","30,271"
20242025,007,BELL,493,Pineville Independent,030,Pineville Independent School,493030,007493030,210486000000,SESC,907,A1,"10,195","3,431","2,465","2,928","13,626","5,393","25,487"
20242025,099,POWELL,495,Powell County,010,Bowen Elementary School,495010,099495010,210489000000,CKEC,901,A1,"12,626","2,754","1,306",280,"15,380","1,583","18,987"
20242025,099,POWELL,495,Powell County,015,Powell County Middle School,495015,099495015,210489000000,CKEC,901,A1,"9,575","2,607","1,173",220,"12,182","1,393","17,079"
20242025,099,POWELL,495,Powell County,020,Clay City Elementary School,495020,099495020,210489000000,CKEC,901,A1,"10,350","2,445","1,476",225,"12,802","1,697","16,437"
20242025,099,POWELL,495,Powell County,040,Powell County High School,495040,099495040,210489000000,CKEC,901,A1,"9,645","4,091","1,143",517,"13,736","1,660","17,153"
20242025,099,POWELL,495,Powell County,060,Stanton Elementary School,495060,099495060,210489000000,CKEC,901,A1,"9,460","2,359","1,191",208,"11,819","1,399","64,722"
20242025,100,PULASKI,501,Pulaski County,070,Burnside Elementary School,501070,100501070,210495000000,SESC,907,A1,"11,192","2,369","1,360",473,"13,560","1,833","15,393"
20242025,100,PULASKI,501,Pulaski County,180,Eubank Elementary School,501180,100501180,210495000000,SESC,907,A1,"10,081","2,402","1,292",409,"12,480","1,701","14,185"
20242025,100,PULASKI,501,Pulaski County,280,Nancy Elementary School,501280,100501280,210495000000,SESC,907,A1,"10,733","2,743","1,058",459,"13,476","1,516","14,993"
20242025,100,PULASKI,501,Pulaski County,380,Pulaski County High School,501380,100501380,210495000000,SESC,907,A1,"10,623","3,073",918,362,"13,697","1,280","14,977"
20242025,100,PULASKI,501,Pulaski County,385,Pulaski Elementary School,501385,100501385,210495000000,SESC,907,A1,"10,574","2,048",944,513,"12,622","1,460","14,082"
20242025,100,PULASKI,501,Pulaski County,390,Southern Middle School,501390,100501390,210495000000,SESC,907,A1,"8,566","2,019",616,276,"10,585",892,"11,477"
20242025,100,PULASKI,501,Pulaski County,395,Northern Middle School,501395,100501395,210495000000,SESC,907,A1,"9,370","2,143",513,276,"11,520",790,"12,310"
20242025,100,PULASKI,501,Pulaski County,400,Southwestern High School,501400,100501400,210495000000,SESC,907,A1,"9,779","2,714",968,318,"12,494","1,286","13,779"
20242025,100,PULASKI,501,Pulaski County,420,Oak Hill Elementary School,501420,100501420,210495000000,SESC,907,A1,"9,422","2,166","1,179",525,"11,591","1,704","13,295"
20242025,100,PULASKI,501,Pulaski County,440,Shopville Elementary School,501440,100501440,210495000000,SESC,907,A1,"9,666","2,061","1,020",475,"11,729","1,502","12,231"
20242025,100,PULASKI,501,Pulaski County,560,Northern Elementary School,501560,100501560,210495000000,SESC,907,A1,"11,802","2,188",927,411,"13,990","1,338","15,328"
20242025,100,PULASKI,501,Pulaski County,570,Southern Elementary School,501570,100501570,210495000000,SESC,907,A1,"10,167","2,123","1,445",645,"12,290","2,097","14,387"
20242025,045,GREENUP,502,Raceland-Worthington Independent,010,Campbell Elementary School,502010,045502010,210498000000,KEDC,903,A1,"9,506","2,680",649,207,"12,277",856,"15,285"
20242025,045,GREENUP,502,Raceland-Worthington Independent,020,Raceland-Worthington High School,502020,045502020,210498000000,KEDC,903,A1,"9,654","3,909",345,98,"13,654",442,"16,247"
20242025,045,GREENUP,502,Raceland-Worthington Independent,030,Raceland-Worthington Middle School,502030,045502030,210498000000,KEDC,903,A1,"9,091","2,645",574,202,"11,827",776,"14,755"
20242025,101,ROBERTSON,505,Robertson County,010,Robertson County School,505010,101505010,210504000000,KEDC,903,A1,"10,752","4,511","1,153",539,"15,263","1,692","16,693"
20242025,102,ROCKCASTLE,511,Rockcastle County,020,Brodhead Elementary School,511020,102511020,210507000000,SESC,907,A1,"9,210","2,550","1,097",659,"11,761","13,517","13,517"
20242025,102,ROCKCASTLE,511,Rockcastle County,100,Rockcastle County Middle School,511100,102511100,210507000000,SESC,907,A1,"10,453","2,637",634,587,"13,089","1,222","14,312"
20242025,102,ROCKCASTLE,511,Rockcastle County,170,Mt. Vernon Elementary,511170,102511170,210507000000,SESC,907,A1,"10,657","2,152","1,005",771,"12,809","1,777","14,586"
20242025,102,ROCKCASTLE,511,Rockcastle County,310,Rockcastle County High School,511310,102511310,210507000000,SESC,907,A1,"9,636","3,009","1,133",978,"12,645","2,111","14,757"
20242025,102,ROCKCASTLE,511,Rockcastle County,320,Roundstone Elementary School,511320,102511320,210507000000,SESC,907,A1,"12,817","2,464","1,040",556,"15,282","1,596","16,878"
20242025,103,ROWAN,515,Rowan County,040,Clearfield Elementary School,515040,103515040,210510000000,KEDC,903,A1,"11,706","3,014","17,071",381,"14,720","2,352","17,071"
20242025,103,ROWAN,515,Rowan County,043,McBrayer Elementary School,515043,103515043,210510000000,KEDC,903,A1,"9,129","2,955",966,369,"12,083","1,335","13,419"
20242025,103,ROWAN,515,Rowan County,180,Rowan County Senior High School,515180,103515180,210510000000,KEDC,903,A1,"9,865","3,845",407,353,"13,709",759,"14,469"
20242025,103,ROWAN,515,Rowan County,200,Tilden Hogge Elementary School,515200,103515200,210510000000,KEDC,903,A1,"12,052","3,178","1,941",363,"15,230","2,304","17,535"
20242025,103,ROWAN,515,Rowan County,210,Rowan County Middle School,515210,103515210,210510000000,KEDC,903,A1,"8,782","3,045",662,299,"11,827",961,"12,788"
20242025,103,ROWAN,515,Rowan County,250,Rodburn Elementary School,515250,103515250,210510000000,KEDC,903,A1,"11,367","3,277","1,350",463,"14,644","1,813","16,457"
20242025,104,RUSSELL,521,Russell County,140,Jamestown Elementary School,521140,104521140,210516000000,GRREC,902,A1,"9,178","2,282",991,263,"11,459","1,254","12,713"
20242025,104,RUSSELL,521,Russell County,230,Russell Springs Elementary School,521230,104521230,210516000000,GRREC,902,A1,"9,935","2,167",918,253,"12,102","1,171","13,273"
20242025,104,RUSSELL,521,Russell County,240,Russell County High School,521240,104521240,210516000000,GRREC,902,A1,"10,341","3,162",680,303,"13,503",983,"14,486"
20242025,104,RUSSELL,521,Russell County,250,Salem Elementary School,521250,104521250,210516000000,GRREC,902,A1,"10,055","2,131","1,357",292,"12,185","1,650","13,835"
20242025,104,RUSSELL,521,Russell County,260,Russell County Middle School,521260,104521260,210516000000,GRREC,902,A1,"9,931","2,380",639,267,"12,312",906,"13,218"
20242025,045,GREENUP,522,Russell Independent,011,Russell Primary School,522011,045522011,210513000000,KEDC,903,A1,"11,195","2,184","1,199",630,"13,379","1,829","16,277"
20242025,045,GREENUP,522,Russell Independent,030,Russell-McDowell Intermediate School,522030,045522030,210513000000,KEDC,903,A1,"9,228","2,119",731,481,"11,347","1,212","13,659"
20242025,045,GREENUP,522,Russell Independent,050,Russell High School,522050,045522050,210513000000,KEDC,903,A1,"11,473","2,680",574,468,"14,153","1,042","17,497"
20242025,045,GREENUP,522,Russell Independent,060,Russell Middle School,522060,045522060,210513000000,KEDC,903,A1,"9,933","2,263",563,491,"12,196","1,054","14,681"
20242025,071,LOGAN,523,Russellville Independent,025,R E Stevenson Elementary School,523025,071523025,210519000000,GRREC,902,A1,"11,012","3,378","2,214","1,793","14,390","4,007","21,438"
20242025,071,LOGAN,523,Russellville Independent,030,Russellville High School,523030,071523030,210519000000,GRREC,902,A1,"13,699","7,851","1,426","1,096","21,550","2,522","39,875"
20242025,071,LOGAN,523,Russellville Independent,050,Russellville Middle School,523050,071523050,210519000000,GRREC,902,A1,"10,963","2,520",946,844,"13,483","1,789","16,680"
20242025,100,PULASKI,524,Science Hill Independent,010,Science Hill Elementary School,524010,100524010,210522000000,SESC,907,A1,"9,857","2,220",603,273,"12,077",876,"24,603"
20242025,105,SCOTT,525,Scott County,010,Eastern Elementary School,525010,105525010,210526000000,CKEC,901,A1,"11,131","1,804",376,77,"12,559",453,"16,730"
20242025,105,SCOTT,525,Scott County,012,Anne Mason Elementary School,525012,105525012,210526000000,CKEC,901,A1,"14,646","2,161",866,92,"15,941",958,"20,742"
20242025,105,SCOTT,525,Scott County,013,Royal Spring Middle School,525013,105525013,210526000000,CKEC,901,A1,"11,505","2,116",393,74,"13,227",468,"17,469"
20242025,105,SCOTT,525,Scott County,014,Lemons Mill Elementary School,525014,105525014,210526000000,CKEC,901,A1,"12,768","2,158","1,046",89,"13,881","1,135","18,818"
20242025,105,SCOTT,525,Scott County,015,Garth Elementary School,525015,105525015,210526000000,CKEC,901,A1,"13,531","2,496",727,92,"15,299",819,"23,080"
20242025,105,SCOTT,525,Scott County,018,Georgetown Middle School,525018,105525018,210526000000,CKEC,901,A1,"11,989","2,535",624,94,"13,899",718,"18,425"
20242025,105,SCOTT,525,Scott County,025,Great Crossing High School,525025,105525025,210526000000,CKEC,901,A1,"9,485","2,322",344,90,"11,463",433,"15,641"
20242025,105,SCOTT,525,Scott County,029,Creekside Elementary,525029,105525029,210526000000,CKEC,901,A1,"12,355","2,030",864,99,"13,521",963,"18,205"
20242025,105,SCOTT,525,Scott County,035,Northern Elementary School,525035,105525035,210526000000,CKEC,901,A1,"13,091","2,159",472,89,"14,778",560,"19,067"
20242025,105,SCOTT,525,Scott County,040,Scott County High School,525040,105525040,210526000000,CKEC,901,A1,"9,895","2,543",280,85,"12,158",365,"16,302"
20242025,105,SCOTT,525,Scott County,050,Stamping Ground Elementary School,525050,105525050,210526000000,CKEC,901,A1,"12,415","2,211",355,86,"14,271",442,"18,450"
20242025,105,SCOTT,525,Scott County,060,Scott County Middle School,525060,105525060,210526000000,CKEC,901,A1,"11,081","2,070",244,87,"12,908",331,"22,485"
20242025,105,SCOTT,525,Scott County,070,Southern Elementary School,525070,105525070,210526000000,CKEC,901,A1,"12,990","2,171",875,106,"14,286",980,"19,270"
20242025,105,SCOTT,525,Scott County,080,Western Elementary School,525080,105525080,210526000000,CKEC,901,A1,"11,365","1,895",426,80,"12,835",506,"17,128"
20242025,106,SHELBY,531,Shelby County,014,Painted Stone Elementary,531014,106531014,210532000000,OVEC,906,A1,"11,540","2,592","1,345",235,"14,132","1,580","15,712"
20242025,106,SHELBY,531,Shelby County,015,Southside Elementary,531015,106531015,210532000000,OVEC,906,A1,"11,417","2,508","1,106",356,"13,925","1,461","15,386"
20242025,106,SHELBY,531,Shelby County,040,Martha Layne Collins High School,531040,106531040,210532000000,OVEC,906,A1,"9,893","3,127",399,153,"13,020",551,"13,571"
